,assists,bonus,bps,chance_of_playing_this_round,clean_sheets,code,creativity,dreamteam_count,ea_index,element_type,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id_x,in_dreamteam,influence,loans_out,minutes,now_cost,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,selected_by_percent,status,team,threat,total_points,transfers_in,transfers_out,value_season,yellow_cards,singular_name_short,team_id,team_name,matchup,opponent_name,creativecost,influencecost,threatcost,myscore
122,1,0,59,,0,58786,30.7,0,96,2,2,Martin,2.7,5,0,11.2,106,False,77.4,0,348,44,0,0,0,2.0,0,0,Kelly,0.9,a,5,4.0,12,27239,10193,2.7,0,DEF,5,Crystal Palace,0.8,Everton,0.6977272727272728,1.7590909090909093,0.09090909090909091,254.13600000000002
123,0,0,101,100.0,1,7906,16.3,0,366,2,2,Damien,1.3,7,0,18.1,107,False,145.6,0,576,50,0,0,0,2.1,0,0,Delaney,0.8,a,5,20.0,15,6005,18616,3.0,1,DEF,5,Crystal Palace,0.8,Everton,0.326,2.912,0.4,204.17600000000004
124,0,0,37,0.0,0,79228,33.5,0,354,2,0,Pape,0.0,3,0,9.7,108,False,53.6,0,270,44,0,0,0,2.0,0,0,Souaré,0.5,i,5,9.0,6,19945,43739,1.4,0,DEF,5,Crystal Palace,0.8,Everton,0.7613636363636364,1.2181818181818183,0.20454545454545456,6.0
125,1,0,15,,0,106603,14.3,0,0,2,0,Ezekiel,1.3,0,0,3.6,580,False,22.0,0,16,45,0,0,0,4.0,0,0,Fryers,0.0,a,5,0.0,4,610,198,0.9,0,DEF,5,Crystal Palace,0.8,Everton,0.31777777777777777,0.4888888888888889,0.0,41.752
127,3,4,145,,0,19197,363.5,0,381,3,1,Jason,3.3,8,0,61.2,110,False,165.6,0,616,55,0,0,0,3.4,0,0,Puncheon,1.7,a,5,82.0,24,55255,38179,4.4,3,MID,5,Crystal Palace,0.8,Everton,6.609090909090909,3.0109090909090908,1.490909090909091,1637.304
128,1,3,77,100.0,0,82403,94.8,0,353,3,2,Wilfried,1.3,5,1,40.9,111,False,126.4,0,475,54,0,0,0,3.2,0,0,Zaha,2.5,a,5,187.0,19,84850,73995,3.5,3,MID,5,Crystal Palace,0.8,Everton,1.7555555555555555,2.340740740740741,3.462962962962963,443.528
129,0,0,8,0.0,0,59115,31.2,0,118,3,0,Mile,0.0,1,0,4.3,112,False,11.8,0,90,45,0,0,0,2.0,0,0,Jedinak,0.2,u,5,0.0,2,1058,23191,0.4,0,MID,5,Crystal Palace,0.8,Everton,0.6933333333333334,0.26222222222222225,0.0,2.0
130,0,1,70,100.0,1,18805,21.8,0,121,3,2,Joe,4.3,4,1,10.0,113,False,66.2,0,385,45,0,0,0,3.2,0,0,Ledley,0.7,a,5,13.0,16,13657,13243,3.6,0,MID,5,Crystal Palace,0.8,Everton,0.48444444444444446,1.4711111111111113,0.28888888888888886,363.44
131,1,4,98,100.0,0,50471,36.1,0,282,3,2,James,7.3,6,2,28.3,114,False,139.8,0,413,49,0,0,0,5.2,0,0,McArthur,1.0,a,5,106.0,26,40657,6523,5.3,1,MID,5,Crystal Palace,0.8,Everton,0.7367346938775511,2.853061224489796,2.163265306122449,1672.2960000000003
132,0,0,7,,0,49438,12.8,0,54,3,0,Jordon,0.0,1,0,1.8,115,False,4.8,0,9,44,0,0,0,1.0,0,0,Mutch,0.1,a,5,0.0,1,1335,2809,0.2,0,MID,5,Crystal Palace,0.8,Everton,0.29090909090909095,0.10909090909090909,0.0,1.0
134,1,0,63,,2,75773,90.5,0,56,3,1,Chung-yong,2.0,1,0,17.2,117,False,49.6,0,193,45,0,0,0,2.0,0,0,Lee,0.3,a,5,31.0,14,11146,9513,3.1,0,MID,5,Crystal Palace,0.8,Everton,2.011111111111111,1.1022222222222222,0.6888888888888889,287.76
135,0,0,19,100.0,0,27341,72.7,0,397,3,1,Yohan,0.7,4,0,18.5,118,False,25.0,0,233,57,0,1,0,0.6,0,0,Cabaye,1.3,a,5,88.0,3,6094,104092,0.5,2,MID,5,Crystal Palace,0.8,Everton,1.275438596491228,0.43859649122807015,1.543859649122807,106.99199999999999
137,1,3,104,,1,60252,182.7,1,315,3,1,Andros,5.7,7,1,49.0,120,False,134.4,0,610,63,0,0,0,3.4,0,0,Townsend,3.9,a,5,176.0,24,65356,149791,3.8,2,MID,5,Crystal Palace,0.8,Everton,2.9,2.1333333333333333,2.7936507936507935,2272.536
140,0,0,7,,0,18155,10.2,0,0,3,0,Mathieu,0.3,1,0,2.0,576,False,9.8,0,20,45,0,0,0,1.0,0,0,Flamini,0.0,a,5,0.0,2,1696,789,0.4,0,MID,5,Crystal Palace,0.8,Everton,0.22666666666666666,0.2177777777777778,0.0,6.800000000000001
144,0,0,14,100.0,0,59125,21.6,0,225,4,0,Connor,0.3,3,0,7.6,122,False,18.2,0,263,57,0,0,0,1.8,0,0,Wickham,0.4,a,5,42.0,7,7421,38233,1.2,0,FWD,5,Crystal Palace,0.8,Everton,0.37894736842105264,0.3192982456140351,0.7368421052631579,26.632000000000005
145,0,2,76,,0,54861,83.5,0,315,4,5,Christian,4.7,6,3,41.5,213,False,99.2,0,443,76,0,0,0,4.6,0,0,Benteke,7.0,a,5,233.0,23,296173,129387,3.0,1,FWD,5,Crystal Palace,0.8,Everton,1.0986842105263157,1.305263157894737,3.0657894736842106,1586.0320000000002
148,0,0,3,0.0,0,191769,0.3,0,0,4,0,Jonathan,0.0,0,0,1.4,579,False,5.0,0,7,45,0,0,0,1.0,0,0,Benteke,0.1,i,5,9.0,1,8980,5640,0.2,0,FWD,5,Crystal Palace,0.8,Everton,0.006666666666666666,0.1111111111111111,0.2,1.0
150,0,0,104,100.0,3,40383,0.0,0,233,1,6,Fraser,6.3,6,0,6.2,294,False,62.2,0,630,50,0,0,0,3.6,0,8,Forster,4.3,a,13,0.0,25,37491,64088,5.0,1,GKP,13,Southampton,1.0,Leicester,0.0,1.244,0.0,416.86
152,1,3,91,100.0,3,40146,49.2,1,415,2,6,Ryan,8.0,2,0,14.1,296,False,78.0,0,360,54,0,0,0,6.0,0,0,Bertrand,1.3,d,13,14.0,24,28625,15127,4.4,1,DEF,13,Southampton,1.0,Leicester,0.9111111111111112,1.4444444444444444,0.25925925925925924,1153.6
153,0,4,125,75.0,3,38580,3.8,0,487,2,8,Jose,7.3,5,0,13.6,297,False,110.6,0,540,54,0,0,0,4.2,0,0,Fonte,4.1,a,13,22.0,25,19950,64969,4.6,1,DEF,13,Southampton,1.0,Leicester,0.07037037037037036,2.048148148148148,0.4074074074074074,1020.72
154,0,0,17,,0,80447,0.3,0,152,2,0,Maya,0.0,1,0,2.4,298,False,18.0,0,90,43,0,0,0,2.0,0,0,Yoshida,0.3,a,13,6.0,2,2000,8004,0.5,0,DEF,13,Southampton,1.0,Leicester,0.0069767441860465115,0.4186046511627907,0.13953488372093023,2.0
155,0,0,53,100.0,0,169359,56.3,0,169,2,0,Matt,0.0,4,0,11.4,299,False,50.4,0,270,44,0,0,0,1.7,0,0,Targett,0.6,a,13,7.0,5,12167,22893,1.1,0,DEF,13,Southampton,1.0,Leicester,1.2795454545454545,1.1454545454545455,0.1590909090909091,5.0
157,0,5,131,75.0,2,58822,136.0,0,320,2,1,Cédric,6.0,6,0,30.2,301,False,130.2,0,552,50,0,0,0,3.4,0,0,Soares,2.0,d,13,35.0,24,53964,25345,4.8,0,DEF,13,Southampton,1.0,Leicester,2.72,2.6039999999999996,0.7,1831.1999999999998
158,0,0,28,,1,56192,12.0,0,203,2,6,Cuco,2.7,0,0,2.3,302,False,7.8,0,76,43,0,0,0,2.7,0,0,Martina,0.2,a,13,4.0,8,4625,3654,1.9,0,DEF,13,Southampton,1.0,Leicester,0.27906976744186046,0.18139534883720929,0.09302325581395349,72.26
159,0,4,147,,3,97032,18.4,1,452,2,9,Virgil,7.0,6,0,27.2,303,False,175.6,0,630,54,0,0,0,3.6,0,0,van Dijk,8.4,a,13,77.0,25,25654,178971,4.6,3,DEF,13,Southampton,1.0,Leicester,0.34074074074074073,3.2518518518518515,1.4259259259259258,1922.0
160,0,0,2,0.0,0,40833,16.8,0,0,2,0,Jérémy,0.0,0,0,3.4,492,False,0.0,0,12,48,0,0,0,1.0,0,0,Pied,0.0,i,13,17.0,1,122,2308,0.2,0,DEF,13,Southampton,1.0,Leicester,0.35000000000000003,0.0,0.3541666666666667,1.0
162,0,3,86,,3,83283,242.8,0,379,3,3,Nathan,3.0,6,1,56.8,304,False,88.0,0,630,59,0,0,0,3.4,0,0,Redmond,6.8,a,13,237.0,24,278137,301275,4.1,1,MID,13,Southampton,1.0,Leicester,4.115254237288136,1.4915254237288136,4.016949152542373,1727.3999999999999
163,0,0,101,,3,17339,160.0,0,535,3,3,Steven,3.0,6,0,33.9,305,False,77.6,0,606,53,0,0,0,2.3,0,0,Davis,0.7,a,13,101.0,16,2198,26194,3.0,1,MID,13,Southampton,1.0,Leicester,3.018867924528302,1.4641509433962263,1.9056603773584906,1031.8000000000002
164,1,0,49,,0,101178,39.8,0,266,3,1,James,2.3,2,1,15.4,306,False,64.8,0,93,52,0,0,0,2.6,0,0,Ward-Prowse,0.2,a,13,49.0,13,1283,7645,2.5,0,MID,13,Southampton,1.0,Leicester,0.7653846153846153,1.2461538461538462,0.9423076923076923,366.28
166,2,0,103,,4,62399,338.3,0,564,3,3,Dusan,5.7,4,1,66.1,308,False,125.4,0,554,72,0,0,0,4.1,0,0,Tadic,2.6,a,13,196.0,29,32067,135831,4.0,0,MID,13,Southampton,1.0,Leicester,4.698611111111111,1.7416666666666667,2.7222222222222223,3789.2900000000004
167,0,0,24,,0,85654,29.5,0,183,3,0,Jordy,0.3,3,0,4.3,309,False,18.2,0,196,47,0,0,0,1.7,0,0,Clasie,0.1,a,13,3.0,5,940,2417,1.0,0,MID,13,Southampton,1.0,Leicester,0.6276595744680851,0.3872340425531915,0.06382978723404255,20.21
168,0,3,113,100.0,3,78056,39.2,0,239,3,3,Oriol,2.7,4,0,19.8,310,False,115.2,0,551,45,0,0,0,2.6,0,0,Romeu Vidal,0.4,a,13,44.0,18,13267,7667,4.0,1,MID,13,Southampton,1.0,Leicester,0.8711111111111112,2.56,0.9777777777777777,553.68
169,0,2,23,0.0,0,44683,4.7,0,56,3,0,Jay,0.0,2,1,6.3,311,False,35.2,0,69,63,0,0,0,3.3,0,0,Rodriguez,0.2,i,13,24.0,10,3522,14375,1.6,0,MID,13,Southampton,1.0,Leicester,0.0746031746031746,0.5587301587301587,0.38095238095238093,10.0
170,0,0,89,,2,132015,146.1,0,0,3,3,Pierre-Emile,2.3,4,0,31.8,312,False,93.6,0,450,44,0,0,0,1.7,0,0,Højbjerg,1.9,a,13,80.0,12,25292,66544,2.7,1,MID,13,Southampton,1.0,Leicester,3.3204545454545453,2.127272727272727,1.8181818181818181,747.31
175,0,0,16,,0,20452,75.1,0,435,4,1,Shane,0.7,5,0,26.2,313,False,28.6,0,324,61,0,0,0,1.1,0,0,Long,4.7,d,13,160.0,8,48721,377782,1.3,1,FWD,13,Southampton,1.0,Leicester,1.2311475409836066,0.46885245901639344,2.622950819672131,192.58999999999997
176,1,3,76,,3,78356,32.6,0,32,4,2,Charlie,6.3,0,2,26.1,314,False,93.8,0,297,63,0,0,0,3.8,0,0,Austin,4.7,a,13,137.0,23,171920,59553,3.7,0,FWD,13,Southampton,1.0,Leicester,0.5174603174603175,1.488888888888889,2.1746031746031744,1682.42
178,0,0,92,,2,10318,0.0,0,151,1,2,Maarten,2.3,5,0,8.4,124,False,84.0,0,630,50,1,0,0,2.9,0,10,Stekelenburg,3.3,a,6,0.0,20,97278,35128,4.0,2,GKP,6,Everton,1.2,Crystal Palace,0.0,1.68,0.0,251.83999999999997
179,1,2,108,25.0,2,12745,110.6,0,212,2,0,Leighton,2.5,3,0,22.3,125,False,74.8,0,450,55,0,1,0,4.2,0,0,Baines,8.7,d,6,38.0,21,223772,223778,3.8,0,DEF,6,Everton,1.2,Crystal Palace,2.0109090909090908,1.3599999999999999,0.6909090909090909,691.1999999999999
180,0,4,95,100.0,1,59949,40.1,1,327,2,2,Seamus,5.5,3,1,18.9,126,False,112.8,0,360,55,0,0,0,5.5,0,0,Coleman,4.8,a,6,36.0,22,137999,81578,4.0,0,DEF,6,Everton,1.2,Crystal Palace,0.7290909090909091,2.050909090909091,0.6545454545454545,1268.74
181,1,3,145,100.0,2,7645,13.9,0,221,2,6,Phil,4.0,5,0,24.7,127,False,192.4,0,630,51,0,0,0,4.0,0,0,Jagielka,5.9,d,6,41.0,28,177761,42956,5.5,0,DEF,6,Everton,1.2,Crystal Palace,0.27254901960784317,3.772549019607843,0.803921568627451,1215.04
184,0,0,40,,0,121221,13.1,0,304,2,1,Ramiro,0.3,2,0,9.1,132,False,54.2,0,197,48,0,0,0,1.5,0,0,Funes Mori,1.5,a,6,24.0,6,12830,61313,1.3,0,DEF,6,Everton,1.2,Crystal Palace,0.27291666666666664,1.1291666666666667,0.5,38.867999999999995
185,0,0,110,100.0,2,19159,11.8,0,487,2,2,Ashley,3.0,3,0,21.8,359,False,136.2,0,460,51,0,0,0,3.2,0,0,Williams,9.3,a,6,70.0,19,153734,98637,3.7,0,DEF,6,Everton,1.2,Crystal Palace,0.23137254901960785,2.6705882352941175,1.3725490196078431,803.8
186,1,3,78,,1,194164,25.9,0,0,2,0,Mason,0.0,2,0,12.3,495,False,70.4,0,270,44,0,0,0,5.3,0,0,Holgate,4.7,a,6,26.0,16,291918,161225,3.6,0,DEF,6,Everton,1.2,Crystal Palace,0.5886363636363636,1.6,0.5909090909090909,16.0
187,2,1,82,,2,55452,179.9,0,469,3,1,Yannick,3.8,4,0,36.7,109,False,110.0,0,487,61,0,0,0,2.7,0,0,Bolasie,5.8,a,6,77.0,19,173641,133054,3.1,2,MID,6,Everton,1.2,Crystal Palace,2.9491803278688526,1.8032786885245902,1.2622950819672132,1692.0639999999996
188,2,1,82,,2,26901,139.9,0,245,3,1,Kevin,2.5,4,1,37.9,133,False,90.2,0,458,65,0,0,0,3.7,0,0,Mirallas,3.5,a,6,150.0,26,198675,126426,3.9,0,MID,6,Everton,1.2,Crystal Palace,2.1523076923076925,1.3876923076923078,2.3076923076923075,1166.3
189,1,3,67,,1,88894,276.7,0,654,3,2,Ross,1.8,5,1,60.4,134,False,109.2,0,564,74,0,0,0,3.4,0,0,Barkley,10.1,a,6,218.0,24,446389,449182,3.2,1,MID,6,Everton,1.2,Crystal Palace,3.739189189189189,1.4756756756756757,2.945945945945946,1328.424
190,0,0,23,100.0,0,43250,29.0,0,241,3,1,Tom,0.8,1,0,5.6,135,False,20.4,0,133,53,0,0,0,1.0,0,0,Cleverley,0.1,a,6,6.0,4,585,6260,0.8,1,MID,6,Everton,1.2,Crystal Palace,0.5471698113207547,0.38490566037735846,0.11320754716981132,57.184
191,0,0,14,0.0,0,50472,7.2,0,365,3,0,James,0.0,2,0,3.0,136,False,21.8,0,127,48,0,0,0,1.5,0,0,McCarthy,0.2,i,6,0.0,3,1660,9771,0.6,0,MID,6,Everton,1.2,Crystal Palace,0.15,0.45416666666666666,0.0,3.0
192,0,3,120,,2,1632,82.3,0,418,3,1,Gareth,2.8,5,2,39.9,137,False,177.0,0,588,47,0,0,0,3.6,0,0,Barry,7.7,a,6,140.0,25,287415,115174,5.3,3,MID,6,Everton,1.2,Crystal Palace,1.751063829787234,3.765957446808511,2.978723404255319,1366.648
195,0,0,19,,0,77762,5.3,0,130,3,1,Bryan,0.5,2,0,3.0,140,False,24.0,0,170,44,0,0,0,1.0,0,0,Oviedo,0.1,a,6,0.0,2,2641,3888,0.5,2,MID,6,Everton,1.2,Crystal Palace,0.12045454545454545,0.5454545454545454,0.0,19.58
196,0,0,24,,0,94924,62.3,0,283,3,0,Gerard,0.8,2,0,17.8,141,False,24.2,0,222,61,0,0,0,1.4,0,0,Deulofeu,1.3,a,6,91.0,7,17352,115051,1.1,0,MID,6,Everton,1.2,Crystal Palace,1.021311475409836,0.39672131147540984,1.4918032786885247,177.4
197,0,0,6,,0,17349,0.3,0,278,3,0,Aaron,0.0,0,0,0.9,142,False,8.2,0,15,56,0,0,0,1.0,0,0,Lennon,0.2,a,6,0.0,1,1154,9794,0.2,0,MID,6,Everton,1.2,Crystal Palace,0.005357142857142857,0.1464285714285714,0.0,1.0
198,1,1,151,,2,80801,131.8,0,270,3,1,Idrissa,2.5,5,0,30.6,488,False,133.6,0,620,50,0,0,0,2.4,0,0,Gueye,0.6,a,6,41.0,17,20147,10297,3.4,3,MID,6,Everton,1.2,Crystal Palace,2.636,2.6719999999999997,0.82,936.1999999999999
199,0,0,6,,0,173807,2.0,0,0,3,0,Tom,0.3,0,0,0.6,512,False,4.2,0,18,44,0,0,0,1.0,0,0,Davies,0.0,a,6,0.0,2,900,965,0.4,0,MID,6,Everton,1.2,Crystal Palace,0.045454545454545456,0.09545454545454546,0.0,4.231999999999999
200,1,8,146,100.0,2,66749,148.7,2,754,4,8,Romelu,9.8,3,5,74.9,143,True,236.6,0,476,94,0,0,0,7.0,0,0,Lukaku,22.2,d,6,364.0,42,798663,262085,4.5,0,FWD,6,Everton,1.2,Crystal Palace,1.581914893617021,2.5170212765957447,3.872340425531915,8853.768
201,0,0,9,,0,26921,17.2,0,289,4,0,Arouna,0.3,0,0,4.6,144,False,6.8,0,46,52,0,0,0,1.0,0,0,Koné,1.1,a,6,22.0,3,10538,50835,0.6,0,FWD,6,Everton,1.2,Crystal Palace,0.33076923076923076,0.13076923076923078,0.4230769230769231,19.56
203,1,0,14,,1,148179,4.9,0,200,4,0,Enner,0.5,4,0,14.7,469,False,5.8,0,246,54,0,0,0,2.0,0,0,Valencia,2.4,a,6,139.0,10,80044,113045,1.9,0,FWD,6,Everton,1.2,Crystal Palace,0.09074074074074075,0.10740740740740741,2.574074074074074,99.82000000000001
205,0,0,114,100.0,1,11974,0.0,1,0,1,0,Eldin,2.3,7,0,16.3,147,False,162.6,0,450,42,0,0,1,4.6,0,21,Jakupovic,23.2,a,7,0.0,23,404424,101046,5.5,0,GKP,7,Hull,0.5,Chelsea,0.0,3.8714285714285714,0.0,209.98999999999998
207,0,0,44,,0,15144,0.0,0,0,1,3,David,1.7,7,0,6.6,554,False,66.2,0,180,45,0,0,0,2.5,0,12,Marshall,0.1,a,7,0.0,5,2805,909,1.1,0,GKP,7,Hull,0.5,Chelsea,0.0,1.4711111111111113,0.0,61.27
209,1,3,149,,1,19115,11.5,1,0,2,1,Curtis,0.3,14,0,34.2,149,False,274.4,0,630,50,0,0,0,2.6,0,0,Davies,2.8,a,7,57.0,18,93971,49622,3.6,1,DEF,7,Hull,0.5,Chelsea,0.23,5.4879999999999995,1.14,69.435
212,0,1,108,,1,122798,48.2,0,0,2,0,Andrew,0.0,14,0,16.5,152,False,109.6,0,630,45,0,0,0,1.9,0,0,Robertson,1.8,a,7,7.0,13,45754,25325,2.9,1,DEF,7,Hull,0.5,Chelsea,1.0711111111111111,2.4355555555555553,0.15555555555555556,13.0
213,1,0,37,100.0,0,95658,10.6,0,0,2,0,Harry,1.0,6,0,5.4,153,False,39.2,0,102,44,0,0,0,1.3,0,0,Maguire,0.0,a,7,4.0,4,933,621,0.9,0,DEF,7,Hull,0.5,Chelsea,0.2409090909090909,0.890909090909091,0.09090909090909091,30.900000000000002
217,0,6,131,100.0,1,18987,178.4,0,0,3,2,Robert,4.0,13,3,49.8,155,False,167.2,0,587,57,0,0,0,5.0,0,0,Snodgrass,8.3,a,7,158.0,35,358794,118099,6.1,0,MID,7,Hull,0.5,Chelsea,3.1298245614035087,2.933333333333333,2.7719298245614037,1042.2
218,0,0,119,,1,74033,30.7,0,0,3,2,Sam,2.0,14,0,14.4,156,False,102.0,0,612,49,0,0,0,2.0,0,0,Clucas,0.1,a,7,11.0,14,854,2216,2.9,1,MID,7,Hull,0.5,Chelsea,0.6265306122448979,2.0816326530612246,0.22448979591836735,157.7
219,0,0,93,,1,49944,15.7,0,0,3,1,Jake,0.3,14,0,20.4,157,False,171.8,0,579,49,0,0,0,1.4,1,0,Livermore,0.1,a,7,17.0,10,1730,3427,2.0,1,MID,7,Hull,0.5,Chelsea,0.32040816326530613,3.506122448979592,0.3469387755102041,40.675
220,0,0,81,0.0,1,37339,32.5,0,0,3,0,Ahmed,0.0,12,0,12.5,158,False,83.2,0,478,49,0,0,0,1.5,1,0,Elmohamady,0.3,a,7,9.0,9,5896,16130,1.8,0,MID,7,Hull,0.5,Chelsea,0.6632653061224489,1.6979591836734695,0.1836734693877551,9.0
222,1,0,69,,1,15109,68.2,0,0,3,1,Tom,0.7,8,0,13.7,160,False,41.4,0,472,49,0,0,0,1.9,0,0,Huddlestone,0.2,a,7,27.0,13,3698,6218,2.7,2,MID,7,Hull,0.5,Chelsea,1.3918367346938776,0.8448979591836734,0.5510204081632653,60.81
223,0,0,110,,1,53371,83.8,0,0,3,2,David,3.3,12,1,23.3,161,False,110.2,0,580,45,0,0,0,2.6,0,0,Meyler,0.4,a,7,37.0,18,10831,6234,4.0,1,MID,7,Hull,0.5,Chelsea,1.8622222222222222,2.448888888888889,0.8222222222222222,399.15
224,1,2,50,100.0,0,9110,21.7,1,0,3,1,Shaun,0.3,2,1,13.5,162,False,66.6,0,97,45,0,0,0,3.5,0,0,Maloney,1.5,a,7,47.0,14,87399,53087,3.1,0,MID,7,Hull,0.5,Chelsea,0.4822222222222222,1.48,1.0444444444444445,34.295
225,0,0,29,,0,58791,21.9,0,147,3,2,Ryan,1.3,9,0,9.1,396,False,23.2,0,213,49,0,0,0,1.3,0,0,Mason,0.1,a,7,46.0,5,2333,2292,1.0,1,MID,7,Hull,0.5,Chelsea,0.44693877551020406,0.473469387755102,0.9387755102040817,64.215
228,0,0,5,,0,82771,1.5,0,0,3,2,Markus,1.0,2,0,1.9,573,False,0.4,0,89,54,0,0,0,1.5,0,0,Henriksen,0.0,a,7,18.0,3,690,389,0.6,0,MID,7,Hull,0.5,Chelsea,0.027777777777777776,0.007407407407407408,0.3333333333333333,12.95
229,1,0,40,100.0,2,59856,58.5,0,0,4,1,Abel,1.7,9,1,25.3,163,False,57.4,0,537,60,0,0,0,2.9,0,0,Hernández,2.0,a,7,137.0,20,98658,73179,3.3,0,FWD,7,Hull,0.5,Chelsea,0.975,0.9566666666666667,2.283333333333333,234.965
230,0,2,52,,2,111847,67.4,0,0,4,2,Adama,1.3,6,1,20.9,164,False,64.0,0,456,46,0,0,0,2.6,0,0,Diomande,7.1,a,7,78.0,18,327093,172161,3.9,0,FWD,7,Hull,0.5,Chelsea,1.465217391304348,1.391304347826087,1.6956521739130435,154.11
234,0,0,2,,0,91126,1.8,0,0,4,0,Will,0.0,1,0,0.3,557,False,1.0,0,21,45,0,0,0,1.0,0,0,Keane,0.2,a,7,0.0,1,10751,4986,0.2,0,FWD,7,Hull,0.5,Chelsea,0.04,0.022222222222222223,0.0,1.0
235,1,0,18,,0,39472,2.4,0,0,4,2,Dieumerci,2.0,4,0,2.2,569,False,11.4,0,104,55,0,0,0,3.0,0,0,Mbokani,0.1,a,7,8.0,6,3792,1722,1.1,0,FWD,7,Hull,0.5,Chelsea,0.04363636363636363,0.20727272727272728,0.14545454545454545,27.799999999999997
236,0,3,107,100.0,2,17745,0.0,0,475,1,9,Kasper,3.0,6,0,15.0,165,False,149.4,0,416,50,0,0,0,4.4,0,21,Schmeichel,9.3,a,8,0.0,22,60321,220738,4.4,0,GKP,8,Leicester,1.0,Southampton,0.0,2.988,0.0,470.20000000000005
237,0,0,43,,1,51934,0.0,0,0,1,0,Ron-Robert,2.3,5,0,3.4,166,False,33.8,0,214,45,0,0,0,2.7,0,5,Zieler,0.3,a,8,0.0,8,2307,3828,1.8,0,GKP,8,Leicester,1.0,Southampton,0.0,0.7511111111111111,0.0,85.73999999999998
239,0,0,133,,3,15033,22.3,0,549,2,6,Wes,4.0,11,1,19.3,167,False,136.4,0,630,50,0,0,0,3.9,0,0,Morgan,22.6,a,8,34.0,27,194528,301616,5.4,0,DEF,8,Leicester,1.0,Southampton,0.446,2.728,0.68,797.8000000000001
240,1,3,161,,3,37402,119.8,1,482,2,6,Christian,6.0,11,0,30.9,168,False,135.2,0,630,54,0,0,0,3.7,0,0,Fuchs,8.0,a,8,53.0,26,37982,171326,4.8,1,DEF,8,Leicester,1.0,Southampton,2.2185185185185183,2.5037037037037035,0.9814814814814815,1874.0
241,0,0,6,100.0,0,86417,24.5,0,236,2,0,Jeffrey,0.3,0,0,3.4,169,False,5.6,0,29,49,0,0,0,1.0,0,0,Schlupp,0.2,a,8,4.0,1,645,12295,0.2,0,DEF,8,Leicester,1.0,Southampton,0.5,0.11428571428571428,0.08163265306122448,11.23
244,0,1,105,100.0,3,40725,21.7,0,390,2,6,Danny,4.0,9,0,12.5,172,False,102.0,0,565,50,0,0,0,2.7,0,0,Simpson,1.8,a,8,2.0,19,10040,45166,3.8,3,DEF,8,Leicester,1.0,Southampton,0.434,2.04,0.04,521.8
